n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
617106,seed=632325 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,271767,637312,617106,271767,271767,2.2707171952444556,38,2,1,637311,127.386101,60.581566,1.255878,3.357751,62.190906
618442,seed=632326 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,273030,640180,618442,273030,273030,2.2651063985642605,44,2.0,1,640179,137.910147,70.684342,1.28018,3.540194,62.405431
616934,seed=632327 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,271582,637056,616934,271582,271582,2.271630667717301,43,2.0,1,637055,130.335128,63.493587,1.310119,3.318632,62.21279
616904,seed=632328 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,271740,637088,616904,271740,271740,2.270199455361743,39,2.0,1,637087,128.314597,61.565947,1.300447,3.230838,62.217365
620326,seed=632329 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,274429,642751,620326,274429,274429,2.2604243720598043,41,2,1,642750,160.322575,92.826191,1.308861,3.811323,62.3762
620817,seed=632330 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,274948,644052,620817,274948,274948,2.2579433201914543,43,2.0,1,644051,156.073824,88.632934,1.371119,3.736299,62.333472
619877,seed=632331 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,273669,641320,619877,273669,273669,2.265061077432957,59,2,1,641319,133.952155,66.751119,1.288144,3.622811,62.290081
621499,seed=632321 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,281105,655000,621499,281105,281105,2.2109140712545132,37,2,1,654999,144.231569,76.728521,1.333564,3.650077,62.519407
621892,seed=632322 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,282314,656917,621892,282314,282314,2.202837974737349,44,2.0,1,656916,151.46462,83.73052,1.422739,3.917443,62.393918
620800,seed=632323 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,281006,654390,620800,281006,281006,2.209205497391515,36,2.0,1,654389,138.052661,70.648236,1.336671,3.718118,62.349636
622198,seed=632324 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,282492,657302,622198,282492,282492,2.2025331690808945,43,2.0,1,657301,148.885948,81.169866,1.353232,3.985463,62.377387
620498,seed=632325 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,280545,653597,620498,280545,280545,2.211759254308578,32,2,1,653596,133.814131,66.544532,1.320494,3.643178,62.305927
621591,seed=632326 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,281861,656260,621591,281861,281861,2.2053104189653765,36,2,1,656259,145.204069,77.469916,1.367409,3.846422,62.520322
620521,seed=632327 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,280914,654445,620521,280914,280914,2.208935830894865,38,2.0,1,654444,137.476083,70.235597,1.307776,3.511923,62.420787
620237,seed=632328 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,280584,653670,620237,280584,280584,2.210521626322242,33,2.0,1,653669,134.234047,67.145606,1.349149,3.445218,62.294074
622632,seed=632329 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,282633,657747,622632,282633,282633,2.2029699292014735,34,2,1,657746,166.333436,98.905697,1.38824,3.612468,62.427031
623262,seed=632330 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,283436,659383,623262,283436,283436,2.198951438772774,37,2.0,1,659382,162.327738,94.444045,1.363221,3.937619,62.582853
622010,seed=632331 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,281959,656490,622010,281959,281959,2.2060299547097273,51,2,1,656489,142.420988,74.659464,1.376694,3.860418,62.524412
620787,seed=632321 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206692,526538,620787,206692,206692,3.003439900915372,21,2.0,1,74,126.323478,57.096343,1.112951,2.508002,65.606182
620045,seed=632322 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206573,526041,620045,206573,206573,3.0015781346061683,18,2,1,71,127.195787,57.848996,1.11249,2.325945,65.908356
617427,seed=632323 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,205675,523653,617427,205675,205675,3.0019545399295002,18,2,1,57,126.197815,56.174339,1.099943,2.349351,66.574182
621211,seed=632324 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,207512,527909,621211,207512,207512,2.9936148270943366,18,2.0,1,64,127.851294,57.927719,1.154071,2.688964,66.08054
619169,seed=632325 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206265,525160,619169,206265,206265,3.001813201464136,18,2,1,57,125.885908,56.56337,1.099581,2.683882,65.539075
621292,seed=632326 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,207264,527585,621292,207264,207264,2.997587617724255,18,2.0,1,64,126.989932,57.713208,1.106558,2.66165,65.508516
619082,seed=632327 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206297,525170,619082,206297,206297,3.0009258496245703,19,2,1,55,125.007499,56.008539,1.096528,2.678935,65.223497
615949,seed=632328 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,205146,522269,615949,205146,205146,3.002490908913652,20,2.0,1,57,125.060374,55.702113,1.084332,2.343294,65.930635
620499,seed=632329 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206900,526604,620499,206900,206900,2.9990285161913968,19,2.0,1,58,128.038913,58.68701,1.122616,2.727494,65.501793
618913,seed=632330 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206601,525583,618913,206601,206601,2.995692179611909,18,2,1,66,127.790923,58.429458,1.103993,2.811257,65.446215
621651,seed=632331 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,207007,527105,621651,207007,207007,3.003043375344795,19,2,1,93,126.473067,57.330208,1.101479,2.44928,65.5921
625060,seed=632321 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212957,539318,625060,212957,212957,2.935146531928981,21,2,1,68,129.822182,60.111005,1.175276,2.625608,65.910293
624485,seed=632322 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212645,538495,624485,212645,212645,2.9367490418302804,17,2,1,73,130.443537,60.517742,1.152644,2.565772,66.207379
623496,seed=632323 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212747,538312,623496,212747,212747,2.9306923246861296,18,2,1,57,128.634705,59.507117,1.14612,2.542855,65.438613
625082,seed=632324 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,213367,539929,625082,213367,213367,2.929609545993523,18,2,1,96,132.979786,59.822638,1.162191,2.935268,69.059689
623241,seed=632325 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212502,537758,623241,212502,212502,2.932871220035576,16,2.0,1,62,129.055747,58.626638,1.136046,2.386931,66.906132
624042,seed=632326 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212879,538831,624042,212879,212879,2.9314399259673336,17,2,1,66,130.812895,59.79454,1.191457,2.734108,67.09279
622447,seed=632327 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212047,536992,622447,212047,212047,2.935419977646465,18,2,1,52,127.586092,58.443904,1.183185,2.403476,65.555527
621981,seed=632328 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,211822,536316,621981,211822,211822,2.936338057425574,19,2.0,1,64,128.104729,58.928505,1.150167,2.616069,65.409988
623326,seed=632329 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,212647,538073,623326,212647,212647,2.931271073657282,19,2,1,70,132.024971,61.415521,1.184329,2.818319,66.606802
625231,seed=632330 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,213390,539757,625231,213390,213390,2.9299920333661373,17,2.0,1,68,131.128862,61.265597,1.161801,2.910063,65.791401
624935,seed=632331 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,213140,539383,624935,213140,213140,2.9320399737261895,17,2.0,1,79,129.600768,59.764539,1.171297,2.585657,66.079275
628277,seed=632321 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224714,561576,628277,224714,224714,2.795896116841852,17,2.0,1,92,134.715219,63.983718,1.219619,3.083203,66.428679
628625,seed=632322 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225249,562363,628625,225249,225249,2.7908004031094475,17,2,1,105,136.24935,65.04234,1.221292,2.876844,67.108874
628428,seed=632323 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224837,561616,628428,224837,224837,2.795038183217175,16,2,1,83,134.490186,63.701583,1.200479,2.804546,66.783578
628696,seed=632324 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225282,562649,628696,225282,225282,2.790706758640282,16,2.0,1,107,136.048659,64.480174,1.261923,3.423091,66.883471
628505,seed=632325 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224905,561851,628505,224905,224905,2.7945354705320025,15,2,1,71,133.693749,63.356238,1.279059,2.680231,66.378221
628495,seed=632326 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225185,562527,628495,225185,225185,2.7910162755068053,16,2,1,97,135.440663,64.185957,1.246002,3.08614,66.922564
627864,seed=632327 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224363,560890,627864,224363,224363,2.7984293310394315,16,2,1,81,133.61696,62.97141,1.201683,2.69312,66.750747
628014,seed=632328 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224392,560845,628014,224392,224392,2.7987361403258584,16,2.0,1,86,134.537619,63.635709,1.211242,2.9018,66.788868
628899,seed=632329 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225200,562483,628899,225200,225200,2.7926243339253998,16,2.0,1,88,136.958057,66.225575,1.232332,3.229412,66.270738
628936,seed=632330 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225266,562574,628936,225266,225266,2.7919703816821,17,2.0,1,104,137.314616,66.019385,1.235876,3.236959,66.822396
628592,seed=632331 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224891,561935,628592,224891,224891,2.795096291092129,16,2,1,124,136.79758,64.199057,1.223748,2.866796,68.507979
561606,seed=822014 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,410907,851362,561606,410907,410907,1.366747220173908,170,1,1,851361,134.699537,67.029426,1.1863,3.802265,62.681546
613046,seed=822015 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,456670,943180,613046,456670,456670,1.3424266976153458,157,1.0,1,943179,206.934938,138.420724,1.332892,4.104045,63.077277
552683,seed=822016 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,403442,836382,552683,403442,403442,1.369919344044497,157,1.0,1,836381,131.463245,63.798696,1.149936,3.864986,62.649627
617080,seed=822017 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,459831,949715,617080,459831,459831,1.3419712894519944,162,1,1,949714,189.958561,121.071072,1.390803,4.556142,62.940544
563694,seed=822018 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,412577,854778,563694,412577,412577,1.3662758709283358,172,1,1,854777,137.336024,69.591895,1.222173,3.659815,62.862141
627037,seed=822019 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,468747,967527,627037,468747,468747,1.3376874945332984,166,1,1,967526,231.648418,163.01306,1.440544,4.142399,63.052415
556995,seed=822020 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,406815,843106,556995,406815,406815,1.3691604291877144,156,1,1,843105,131.754821,64.092681,1.160453,3.838064,62.663623
634544,seed=822021 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,475289,980610,634544,475289,475289,1.3350698206775247,167,1,1,980609,228.54945,159.448173,1.45708,4.524141,63.120056
557984,seed=822022 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,407999,845375,557984,407999,407999,1.3676111951254784,158,1,1,845374,136.036853,68.511051,1.159713,3.72496,62.641129
691605,seed=822023 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,527244,1084949,691605,527244,527244,1.3117361221749322,161,1.0,1,1084948,376.023715,306.29274,1.618919,4.801839,63.310217
559520,seed=822024 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,408925,847315,559520,408925,408925,1.368270465244238,155,1,1,847314,135.154493,67.581443,1.178952,3.69002,62.704078
562976,seed=822014 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,412040,853474,562976,412040,412040,1.366313950101932,154,1.0,1,853473,297.632859,229.92938,1.245242,3.777893,62.680344
614049,seed=822015 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,457440,944628,614049,457440,457440,1.3423596537250786,141,1.0,1,944627,295.180884,226.064997,1.547195,4.636923,62.931769
554224,seed=822016 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,404757,838798,554224,404757,404757,1.369275886519566,140,1,1,838797,200.368724,132.683948,1.343377,3.741428,62.599971
618399,seed=822017 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,460980,951913,618399,460980,460980,1.3414877001171417,144,1.0,1,951912,330.004057,261.010355,1.47949,4.424416,63.089796
564727,seed=822018 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,413560,856672,564727,413560,413560,1.3655261630718638,153,1.0,1,856671,236.59315,168.758147,1.319139,3.6742,62.841664
628190,seed=822019 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,470070,969938,628190,470070,470070,1.3363754334460825,149,1.0,1,969937,282.930218,214.187096,1.506253,4.227391,63.009478
558434,seed=822020 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,407823,845034,558434,407823,407823,1.3693048209639966,144,1,1,845033,176.488179,108.804651,1.240653,3.803328,62.639547
635965,seed=822021 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,476637,983234,635965,476637,476637,1.334275350004301,150,1,1,983233,283.014479,213.782128,1.562706,4.53067,63.138975
559295,seed=822022 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,409048,847503,559295,409048,409048,1.3673089710742994,140,1.0,1,847502,250.405952,182.683779,1.271802,3.761135,62.689236
693356,seed=822023 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,529323,1088819,693356,529323,529323,1.309892069681461,149,1,1,1088818,397.858039,327.9646,1.70511,4.811521,63.376808
560864,seed=822024 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,409787,848946,560864,409787,409787,1.3686720174139249,137,1,1,848945,284.96723,217.215227,1.218029,3.886082,62.647892
801267,seed=822014 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,349198,820914,801267,349198,349198,2.294592179794844,61,2.0,1,820913,168.050888,98.750504,1.68973,4.413859,63.196795
801086,seed=822015 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,349561,821678,801086,349561,349561,2.2916915788660632,55,2,1,821677,178.182691,108.583919,1.7436,4.753176,63.101996
800818,seed=822016 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,349087,820502,800818,349087,349087,2.294035584252636,52,2,1,820501,166.173769,97.511238,1.661931,3.991127,63.009473
802774,seed=822017 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,350365,823528,802774,350365,350365,2.2912505529947342,59,2,1,823527,178.440357,108.693769,1.809569,4.663211,63.273808
801214,seed=822018 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,349083,820849,801214,349083,349083,2.2951962713738565,61,2,1,820848,167.664571,98.844486,1.699512,4.079162,63.041411
802321,seed=822019 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,350451,823360,802321,350451,350451,2.2893956644438167,57,2,1,823359,181.061672,112.199865,1.689477,4.04688,63.12545
800528,seed=822020 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,348664,820048,800528,348664,348664,2.295986967395544,56,2.0,1,820047,166.17972,96.746665,1.778764,4.569979,63.084312
803241,seed=822021 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,350692,824209,803241,350692,350692,2.2904457472654065,58,2.0,1,824208,182.219766,112.7112,1.705192,4.696006,63.107368
800387,seed=822022 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,348698,819951,800387,348698,348698,2.295358734492311,50,2.0,1,819950,167.992997,98.627778,1.744384,4.569628,63.051207
806061,seed=822023 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,352861,828668,806061,352861,352861,2.2843584300900353,62,2,1,828667,220.046063,150.540963,1.88343,4.448249,63.173421
801317,seed=822024 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,349845,822039,801317,349845,349845,2.290491503380068,49,2,1,822038,168.137934,98.577707,1.669957,4.696611,63.193659
803918,seed=822014 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,354213,830453,803918,354213,354213,2.2695892019773414,55,2,1,830452,171.806177,102.341183,1.700298,4.706431,63.058265
803810,seed=822015 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,354765,831651,803810,354765,354765,2.265753386044283,50,2,1,831650,182.325046,112.676217,1.728886,4.661153,63.25879
803303,seed=822016 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,354148,830261,803303,354148,354148,2.268269198188328,45,2.0,1,830260,171.38596,102.450795,1.716826,4.1612,63.057139
804882,seed=822017 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,355192,832694,804882,355192,355192,2.2660476587310523,56,2.0,1,832693,182.985922,112.911735,1.900685,4.799243,63.374259
803428,seed=822018 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,354211,830556,803428,354211,354211,2.2682186606288344,53,2,1,830555,171.010946,102.053515,1.700964,4.171803,63.084664
804626,seed=822019 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,355400,832876,804626,355400,355400,2.264001125492403,50,2.0,1,832875,184.981782,115.668901,1.752488,4.383284,63.177109
